"progressive.vote","girls","child","republican","age","casename","name","area","circuit","year"
1,0,1,1,54,"Doe by Doe v. City of Belleville","Rovner, Ilana","employment","7",1997
0,0,0,1,44,"Brill v. Lante Corp.","Manion, Daniel A.","employment","7",1997
0,0,0,1,37,"Ilhardt v. Sara Lee Corp.","Easterbrook, Frank H.","pregnancy","7",1997
0,2,3,0,55,"Gleason v. Mesirow Fin.","Evans, Terence","pregnancy","7",1997
0,0,1,1,54,"Clark v. Runyon","Rovner, Ilana","employment","7",1997
0,0,1,1,54,"Leffel v. Valley Fin. Servs.","Rovner, Ilana","employment","7",1997
0,2,3,0,55,"Greenslade v. Chicago Sun-Times","Evans, Terence","employment","7",1997
1,2,3,0,55,"Hunt-Golliday v. Metropolitan Water Reclamation Dist.","Evans, Terence","pregnancy","7",1997
0,0,0,1,44,"Geier v. Medtronic, Inc.","Manion, Daniel A.","pregnancy","7",1996
0,0,1,1,54,"Cheek v. Peabody Coal Co.","Rovner, Ilana","employment","7",1996
1,2,3,0,45,"Bryson v. Chicago State Univ.","Wood, Diane","employment","7",1996
1,2,3,0,55,"Emmel v. Coca-Cola Bottling Co.","Evans, Terence","employment","7",1996
0,2,2,1,49,"Ortiz v. John O. Butler Co.","Kanne, Michael S.","employment","7",1996
1,2,3,0,45,"Wagner v. Nutrasweet Co.","Wood, Diane","employment","7",1996
0,0,1,1,54,"McKenzie v. Illinois DOT","Rovner, Ilana","employment","7",1996
1,2,2,1,49,"Waid v. Merrill Area Pub. Sch.","Kanne, Michael S.","employment","7",1996
0,2,3,0,55,"Smart v. Ball State Univ.","Evans, Terence","employment","7",1996
0,2,3,0,45,"Ost v. West Suburban Travelers Limousine","Wood, Diane","employment","7",1996
1,2,3,0,55,"Nanda v. Bd. of Trs. of the Univ. of Ill.","Evans, Terence","employment","7",2002
0,2,3,0,45,"Hedrich v. Bd. of Regents of the Univ. of Wis. Sys.","Wood, Diane","employment","7",2001
1,2,3,0,45,"Cherry v. Univ. of Wis. Sys. Bd. of Regents","Wood, Diane","Title IX","7",2001
1,2,3,0,55,"United States v. Wilson","Evans, Terence","abortion","7",1998
1,1,2,1,47,"Varner v. Illinois State Univ.","Flaum, Joel M.","employment","7",1998
1,2,3,0,55,"Doe v. Univ. of Ill.","Evans, Terence","Title IX","7",1998
1,0,1,1,54,"Smith v. Metropolitan Sch. Dist. Perry Twp.","Rovner, Ilana","Title IX","7",1997
1,0,1,1,54,"Planned Parenthood v. Doyle","Rovner, Ilana","abortion","7",1998
0,2,2,1,49,"Dormeyer v. Comerica Bank-Illinois","Kanne, Michael S.","pregnancy","7",2000
0,1,2,1,47,"Marshall v. AHA","Flaum, Joel M.","pregnancy","7",1998
0,2,3,0,45,"Piraino v. International Orientation Resources","Wood, Diane","pregnancy","7",1998
0,2,3,0,NA,"Mercer v. City of Cedar Rapids","Bye, Kermit","employment","8",2002
0,2,3,0,NA,"Sparr v. Ward","Bye, Kermit","employment","8",2002
1,0,2,0,NA,"Lindsey v. Dillard's, Inc.","Murphy, Diana E.","employment","8",2002
1,3,3,1,NA,"Mohr v. Dustrol, Inc.","Melloy, Michael","employment","8",2002
0,NA,NA,NA,NA,"Thorn v. Amalgamated Transit Union","Goldberg","employment","8",2002
1,1,3,1,NA,"Faibisch v. Univ. of Minn.","Riley, William","employment","8",2002
0,2,2,1,50,"Crone v. UPS","Loken, James B.","employment","8",2002
1,NA,NA,NA,NA,"Duncan v. GMC","Arnold, Richard","employment","8",2002
0,NA,NA,NA,NA,"Warren v. Prejean","Mellow, Michael","employment","8",2002
1,0,0,1,51,"Hunt v. Missouri","Arnold, Morris S.","employment","8",2002
1,0,2,0,NA,"Fish v. St. Cloud State Univ.","Murphy, Diana E.","employment","8",2002
0,2,3,1,50,"Cruzan v. Special Sch. Dist. # 1","Bowman, Pasco M.","employment","8",2002
1,1,3,1,NA,"Tadlock v. Powell","Riley, William","employment","8",2002
1,0,2,0,NA,"Campos v. City of Blue Springs","Murphy, Diana E.","employment","8",2002
0,0,5,1,57,"Hunt v. Neb. Pub. Power Dist.","Beam, Clarence A.","employment","8",2002
0,1,3,1,NA,"Kipp v. Mo. Highway & Transp. Comm'n","Riley, William","employment","8",2002
0,2,2,1,50,"Jackson v. Ark. Dep't of Educ.","Loken, James B.","employment","8",2001
0,0,0,1,55,"Gibson v. Ark. Dep't of Corr.","Hall, Cynthia H.","employment","8",2001
1,NA,NA,NA,NA,"Beard v. Southern Flying J, Inc.","John R. Tunheim","employment","8",2001
0,0,2,1,57,"Rheineck v. Hutchinson Tech., Inc.","Hamilton, Clyde H.","employment","8",2001
1,3,6,1,48,"Greer v. St. Louis Reg'l Med. Ctr.","Fagg, George B.","employment","8",2001
1,NA,NA,NA,NA,"Patrick v. Henderson","Lyle E. Strom","employment","8",2001
1,NA,NA,NA,NA,"Madison v. IBP, Inc.","Andrew W. Bogue","employment","8",2001
0,0,2,0,NA,"Okruhlik v. Univ. of Ark.","Murphy, Diana E.","employment","8",2001
1,0,0,1,51,"Skinner v. Maritz, Inc.","Arnold, Morris S.","employment","8",2001
0,0,2,0,NA,"Martin v. DaimlerChrysler Corp.","Murphy, Diana E.","employment","8",2001
0,0,0,1,51,"Sowell v. Alumina Ceramics, Inc.","Arnold, Morris S.","employment","8",2001
1,2,3,0,NA,"Simmons v. New Pub. Sch. Dist. No. Eight","Bye, Kermit","employment","8",2001
0,NA,NA,NA,NA,"Smith v. Ashland, Inc.","Andrew W. Bogue","employment","8",2001
0,3,3,1,NA,"Gentry v. Georgia-Pacific Corp.","Melloy, Michael","employment","8",2001
0,NA,NA,NA,NA,"Bradford v. DANA Corp.","David S. Doty","employment","8",2001
1,2,2,1,50,"Kline v. W. City of Kan. City","Loken, James B.","employment","8",2001
1,2,2,1,50,"Daggitt v. UFCW, Local 304A","Loken, James B.","employment","8",2001
0,0,0,1,51,"Britton v. City of Poplar Bluff","Arnold, Morris S.","employment","8",2001
0,2,2,1,50,"Genosky v. Minnesota","Loken, James B.","employment","8",2001
0,NA,NA,NA,NA,"LaCroix v. Sears, Roebuck & Co.","Richard H. Battey","employment","8",2001
0,NA,NA,NA,NA,"Mellon v. Federal Express Corp.","Howard F. Sachs","employment","8",2001
0,2,3,1,50,"Cronquist v. City of Minneapolis","Bowman, Pasco M.","employment","8",2001
0,2,3,0,NA,"Townsel v. State","Bye, Kermit","employment","8",2000
0,NA,NA,NA,NA,"Palesch v. Missouri Comm'n on Human Rights","James M. Moody","employment","8",2000
0,2,3,0,NA,"Clearwater v. Independent Sch. Dist. No. 166","Bye, Kermit","employment","8",2000
0,2,2,1,50,"Gregory v. Columbus McKinnon Corp.","Loken, James B.","employment","8",2000
1,2,3,0,NA,"Belk v. City of Eldon","Bye, Kermit","employment","8",2000
1,NA,NA,NA,NA,"Broadus v. O.K. Indus.","John F. Nagle","employment","8",2000
1,0,0,1,51,"Hudson v. Norris","Arnold, Morris S.","employment","8",2000
1,0,5,1,57,"Page v. Arkansas Dep't of Correction","Beam, Clarence A.","employment","8",2000
0,NA,NA,NA,NA,"Schoffstall v. Henderson","Mills","employment","8",2000
1,3,4,1,64,"Hocevar v. Purdue Frederick Co.","Gibson, John R.","employment","8",2000
0,0,1,1,59,"Clark v. Runyon","Magill, Frank J.","employment","8",2000
0,NA,NA,NA,NA,"Stuart v. GMC","Carman","employment","8",2000
0,NA,NA,NA,NA,"Buettner v. Eastern Arch Coal Sales Co.","Carman","employment","8",2000
0,0,5,1,57,"Doumouras v. Northwest Airlines, Inc.","Beam, Clarence A.","employment","8",2000
1,3,4,1,64,"Bassett v. City of Minneapolis","Gibson, John R.","employment","8",2000
0,NA,NA,NA,NA,"Schwieger v. Farm Bureau Ins. Co.","Richard H. Battey","employment","8",2000
1,2,2,0,59,"Lawrence v. Curators of the Univ. of Missouri","McMillian, Theodore","employment","8",2000
0,2,2,1,50,"Manson v. Little Rock Newspapers, Inc.","Loken, James B.","employment","8",2000
0,2,2,1,50,"Hubbard v. UPS","Loken, James B.","employment","8",2000
0,0,0,1,51,"Miscellaneous Docket Matter 1 v. Miscellaneous Docket Matter 2","Arnold, Morris S.","employment","8",1999
1,NA,NA,NA,NA,"Thorne v. Welk Inv., Inc.","Andrew W. Bogue","employment","8",1999
1,0,0,1,51,"Jefferson v. Missouri Dep't of Social Servs.","Arnold, Morris S.","employment","8",1999
0,3,6,1,48,"O'Sullivan v. Minnesota","Fagg, George B.","employment","8",1999
0,NA,NA,NA,NA,"Scamardo v. Scott County","Kopf","employment","8",1999
0,NA,2,1,53,"Smith v. Robbins Hardwood Flooring, Inc.","Hansen, David R.","employment","8",1999
0,NA,NA,NA,NA,"Gross v. Weber","Goldberg","employment","8",1999
1,0,0,1,51,"Dhyne v. Meiners Thriftway, Inc.","Arnold, Morris S.","employment","8",1999
1,NA,2,1,53,"Kimbrough v. Loma Linda Dev., Inc.","Hansen, David R.","employment","8",1999
1,0,2,0,NA,"Blackmon v. Pinkerton Sec. & Investigative Servs.","Murphy, Diana E.","employment","8",1999
0,0,2,0,NA,"Collins v. Henderson","Murphy, Diana E.","employment","8",1999
0,2,3,1,50,"Euerle-Wehle v. UPS","Bowman, Pasco M.","employment","8",1999
0,NA,NA,NA,NA,"Hutchins v. International Bhd. of Teamsters","Carol E. Jackson","employment","8",1999
0,NA,NA,NA,NA,"Brower v. Runyon","Montgomery","employment","8",1999
0,0,2,0,NA,"Kerns v. Capital Graphics, Inc.","Murphy, Diana E.","employment","8",1999
0,NA,NA,NA,NA,"Dodd v. Runyon","John R. Tunheim","employment","8",1999
0,NA,NA,NA,NA,"Forshee v. Waterloo Indus.","Andrew W. Bogue","employment","8",1999
1,NA,NA,NA,NA,"Carter v. Chrysler Corp.","Harold D. Vietor","employment","8",1999
0,NA,2,1,53,"Briley v. Carlin","Hansen, David R.","employment","8",1999
0,NA,NA,NA,NA,"Berg v. Norand Corp.","Harold D. Vietor","employment","8",1999
1,3,4,1,64,"Van Steenburgh v. Rival Co.","Gibson, John R.","employment","8",1999
1,2,2,1,50,"Excel Corp. v. Bosley","Loken, James B.","employment","8",1999
1,2,2,0,44,"Breeding v. Arthur J. Gallagher & Co.","Arnold, Richard S.","employment","8",1999
0,NA,NA,NA,NA,"Cox v. Dubuque Bank & Trust Co.","Harold D. Vietor","employment","8",1998
0,NA,NA,NA,NA,"Lindstedt v. Missouri Libertarian Party","Arnold, Richard","employment","8",1998
0,3,4,1,64,"Cochenour v. Western Cameron Sav. & Loan, F.A.","Gibson, John R.","employment","8",1998
0,NA,NA,NA,NA,"Flannery v. TWA","Kelley","employment","8",1998
0,NA,2,1,53,"Kramer v. Logan County Sch. Dist. No. R-1","Hansen, David R.","employment","8",1998
1,0,2,0,NA,"Phillips v. Taco Bell Corp.","Murphy, Diana E.","employment","8",1998
1,1,2,0,48,"Newton v. Cadwell Lab.","Heaney, Gerald","employment","8",1998
0,NA,NA,NA,NA,"Norton v. AMISUB St. Joseph Hosp.","Magnuson","employment","8",1998
0,2,2,1,50,"Nichols v. Am. Nat'l Ins. Co.","Loken, James B.","employment","8",1998
0,NA,NA,NA,NA,"Kindred v. Northome/Indus. Sch. Dist. No. 363","H. Franklin Waters","employment","8",1998
0,NA,NA,NA,NA,"Lee v. Minn.","Rodney S. Webb","employment","8",1998
1,NA,NA,NA,NA,"Bergstrom-Ek v. Best Oil Co.","Jones","employment","8",1998
0,NA,NA,NA,NA,"Shempert v. Harwick Chem. Corp.","Stevens","employment","8",1998
0,0,0,1,51,"Treanor v. MCI Telecomms. Corp.","Arnold, Morris S.","employment","8",1998
1,NA,2,1,53,"Rorie v. UPS","Hansen, David R.","employment","8",1998
0,0,2,0,NA,"Stewart v. Professional Computer Ctrs.","Murphy, Diana E.","employment","8",1998
0,0,1,1,59,"Hupp v. United States Dep't of the Army","Magill, Frank J.","employment","8",1998
1,NA,NA,NA,NA,"Berry v. Oswalt","Sachs","employment","8",1998
0,NA,2,1,53,"Bosley v. Kearney R-1 Sch. Dist.","Hansen, David R.","employment","8",1998
0,0,1,1,59,"Lyoch v. Anheuser-Busch Cos.","Magill, Frank J.","employment","8",1998
0,NA,2,1,53,"Todd v. Ortho Biotech","Hansen, David R.","employment","8",1998
1,2,2,1,50,"Rivers-Frison v. Southeast Mo. Community Treatment Ctr.","Loken, James B.","employment","8",1998
1,NA,2,1,53,"Deneen v. Northwest Airlines","Hansen, David R.","employment","8",1998
1,0,5,1,57,"Lawrence v. Cooper Communities","Beam, Clarence A.","employment","8",1998
1,0,5,1,57,"Schlueter v. Anheuser-Busch, Inc.","Beam, Clarence A.","employment","8",1998
1,0,2,0,NA,"Hathaway v. Runyon","Murphy, Diana E.","employment","8",1997
0,2,2,1,50,"Herr v. Airborne Freight Corp.","Loken, James B.","employment","8",1997
0,5,5,0,40,"Jenson v. Eveleth Taconite Co.","Lay, Donald","employment","8",1997
1,0,3,1,51,"Manning v. Metropolitan Life Ins. Co.","Wollman, Roger L.","employment","8",1997
0,NA,2,1,53,"Hill v. St. Louis Univ.","Hansen, David R.","employment","8",1997
0,2,2,1,50,"Jetton v. McDonnell Douglas Corp.","Loken, James B.","employment","8",1997
0,0,1,1,59,"Summit v. S-B Power Tool","Magill, Frank J.","employment","8",1997
0,0,1,1,59,"Kobrin v. University of Minnesota","Magill, Frank J.","employment","8",1997
1,0,0,1,51,"Stein v. State Farm Fire & Cas. Co.","Arnold, Morris S.","employment","8",1997
0,0,2,0,NA,"Gartman v. Gencorp, Inc.","Murphy, Diana E.","employment","8",1997
1,NA,NA,NA,NA,"Harris v. Secretary, United States Dep't of the Army","Richard H. Kyle","employment","8",1997
0,0,0,1,51,"Piantanida v. Wyman Ctr.","Arnold, Morris S.","employment","8",1997
1,NA,NA,NA,NA,"Dodd v. Runyon","Tunheim","employment","8",1997
0,NA,NA,NA,NA,"Hanenburg v. Principal Mut. Life Ins. Co.","Smith","employment","8",1997
0,2,2,1,50,"Kunferman v. Ford Motor Co.","Loken, James B.","employment","8",1997
0,NA,NA,NA,NA,"Ward v. Procter & Gamble Paper Prods. Co.","Sachs","employment","8",1997
0,3,6,1,48,"Zirpel v. Toshiba Am. Info. Sys.","Fagg, George B.","employment","8",1997
1,NA,NA,NA,NA,"Crawford v. Davis","Andrew W. Bogue","employment","8",1997
0,NA,NA,NA,NA,"Faulkner v. Ensz","Andrew W. Bogue","employment","8",1997
0,NA,NA,NA,NA,"Feltmann v. Sieben","Rosenbaum","employment","8",1997
0,0,3,1,51,"Brandt v. Shop 'n Save Warehouse Foods","Wollman, Roger L.","employment","8",1997
0,NA,2,1,53,"Lang v. Star Herald","Hansen, David R.","employment","8",1997
1,0,2,0,NA,"Kimzey v. Wal-Mart Stores","Murphy, Diana E.","employment","8",1997
0,2,2,1,50,"Caviness v. Nucor-Yamato Steel Co.","Loken, James B.","employment","8",1997
1,NA,2,1,53,"Musso v. University of Minnesota","Hansen, David R.","employment","8",1997
0,0,3,1,51,"Keevan v. Smith","Wollman, Roger L.","employment","8",1996
1,0,2,0,NA,"Devine v. Stone, Leyton & Gershman, P.C.","Murphy, Diana E.","employment","8",1996
0,3,6,1,48,"Johnson v. Baptist Medical Ctr.","Fagg, George B.","employment","8",1996
0,2,2,1,50,"Stevens v. St. Louis Univ. Medical Ctr.","Loken, James B.","employment","8",1996
0,2,2,1,50,"Adam-Mellang v. Apartment Search","Loken, James B.","employment","8",1996
0,0,3,1,51,"Krauel v. Iowa Methodist Medical Ctr.","Wollman, Roger L.","pregnancy","8",1996
0,0,3,1,51,"Karcher v. Emerson Elec. Co.","Wollman, Roger L.","employment","8",1996
1,NA,NA,NA,NA,"Kinman v. Omaha Pub. Sch. Dist.","Richard H. Kyle","employment","8",1996
1,NA,NA,NA,NA,"Quick v. Donaldson Co.","Nagle","employment","8",1996
1,0,0,1,51,"Brine v. Univ. of Iowa","Arnold, Morris S.","employment","8",1996
1,2,3,0,NA,"Mercer v. City of Cedar Rapids","Bye, Kermit","employment","8",2002
1,NA,NA,NA,NA,"Warren v. Prejean","Mellow, Michael","employment","8",2002
0,2,2,1,50,"Genosky v. Minnesota","Loken, James B.","employment","8",2001
0,NA,NA,NA,NA,"Cox v. Dubuque Bank & Trust Co.","Harold D. Vietor","employment","8",1998
1,NA,NA,NA,NA,"Crawford v. Davis","Andrew W. Bogue","Title IX","8",1997
0,NA,2,1,53,"Lang v. Star Herald","Hansen, David R.","pregnancy","8",1997
1,0,0,1,51,"Klinger v. Department of Corrections","Arnold, Morris S.","Title IX","8",1997
1,NA,NA,NA,NA,"Vaughn v. Ruoff","Harold D. Vietor","abortion","8",2001
1,3,6,1,48,"Thorburn v. Austin","Fagg, George B.","abortion","8",2000
1,0,1,1,59,"Tarsney v. O'Keefe","Magill, Frank J.","abortion","8",2000
1,3,6,1,48,"Veneklase v. City of Fargo","Fagg, George B.","abortion","8",1999
1,NA,NA,NA,NA,"Planned Parenthood of Greater Iowa, Inc. v. Atchison","Andrew W. Bogue","abortion","8",1997
1,NA,NA,NA,NA,"Bergstrom-Ek v. Best Oil Co.","John B. Jones","pregnancy","8",1998
1,NA,2,1,53,"Deneen v. Northwest Airlines","Hansen, David R.","pregnancy","8",1998
0,0,0,1,51,"Piantanida v. Wyman Ctr.","Arnold, Morris S.","pregnancy","8",1997
0,NA,NA,1,52,"Lansdale v. Hi-Health Supermart Corp.","Fernandez, Ferdinand F.","employment","9",2002
NA,NA,NA,NA,NA,"Costa v. Desert Palace","","employment","9",2002
1,NA,NA,NA,NA,"Ferguson v. Countrywide Credit Indus.","James M. Fitzgerald","employment","9",2002
0,NA,NA,NA,NA,"Pool v. Vanrheen","John S. Rhoades, Jr.","employment","9",2002
1,1,2,0,NA,"Hemmings v. Tidyman's Inc.","Gould, Ronald","employment","9",2002
0,1,2,0,NA,"Villiarimo v. Aloha Island Air, Inc.","Berzon, Marsha","employment","9",2002
0,1,3,0,62,"Amantea-Cabrera v. Potter","Tashima, Atsushi","employment","9",2002
0,1,2,0,NA,"Doi v. Halekulani Corp.","Berzon, Marsha","employment","9",2002
1,1,2,0,NA,"B.K.B. v. Maui Police Dep't","Paez, Richard","employment","9",2002
1,0,0,0,NA,"Winarto v. Toshiba Am. Elecs. Components, Inc.","Wardlaw, Kim","employment","9",2001
1,0,0,0,43,"Swenson v. Potter","Fletcher, William","employment","9",2001
1,1,2,0,NA,"Little v. Windermere Relocation, Inc.","Gould, Ronald","employment","9",2001
1,1,2,0,NA,"Nichols v. Azteca Rest. Enters.","Gould, Ronald","employment","9",2001
0,1,1,0,NA,"Sommatino v. United States","Silverman, Barry","employment","9",2001
0,0,2,0,NA,"Kohler v. Inter-Tel Techs.","Hawkins, Michael Daly","employment","9",2001
0,0,0,0,NA,"Rene v. MGM Grand Hotel, Inc.","McKeown, M. Margaret","employment","9",2001
0,0,0,1,48,"Brooks v. City of San Mateo","Rymer, Pamela A.","employment","9",2000
1,NA,NA,NA,NA,"EEOC v. Dinuba Med. Clinic","Sidney, Thomas","employment","9",2000
1,0,0,0,43,"Fielder v. UAL Corp.","Fletcher, William","employment","9",2000
0,NA,NA,NA,NA,"Kortan v. California Youth Auth.","Lloyd D. George","employment","9",2000
0,4,8,1,49,"Frank v. United Airlines, Inc.","O'Scannlain, Diaruid F.","employment","9",2000
0,0,0,1,48,"Brooks v. City of San Mateo","Rymer, Pamela A.","employment","9",2000
1,0,2,0,NA,"Passantino v. Johnson & Johnson Consumer Prods.","Thomas, Sidney","employment","9",2000
0,1,1,0,NA,"Marchisheck v. San Mateo County","Graber, Susan","employment","9",1999
0,NA,NA,NA,NA,"Audette v. International Longshoremen's & Warehousemen's Union, Local 24","William W. Schwarzer","employment","9",1999
1,0,2,0,NA,"Norris v. Sysco Corp.","Thomas, Sidney","employment","9",1999
1,NA,2,1,54,"Gotthardt v. AMTRAK","Nelson, Thomas G.","employment","9",1999
1,NA,NA,NA,NA,"Laquaglia v. Rio Hotel & Casino, Inc.","Garr M. King","employment","9",1999
NA,NA,NA,NA,NA,"Balint v. Carson City","","employment","9",1999
NA,NA,NA,NA,NA,"Lambert v. Ackerley","","employment","9",1999
0,1,3,0,49,"Stanley v. University of S. California","Reinhardt, Stephen R.","employment","9",1999
0,0,0,0,NA,"Adcock v. Chrysler Corp.","Wardlaw, Kim","employment","9",1999
1,NA,2,1,54,"Lam v. University of Hawaii","Nelson, Thomas G.","employment","9",1998
0,1,1,0,NA,"Craft v. Campbell Soup Co.","Graber, Susan","employment","9",1998
1,1,1,0,NA,"Donnelly v. Glickman","Graber, Susan","employment","9",1998
1,1,1,0,NA,"EEOC v. Wal-Mart Stores","Graber, Susan","employment","9",1998
1,1,2,0,56,"Godwin v. Hunt Wesson, Inc.","Pregerson, Harry","employment","9",1998
1,NA,NA,NA,NA,"Draper v. Coeur Rochester","Jane A. Restani","employment","9",1998
1,NA,NA,NA,NA,"Duffield v. Robertson Stephens & Co.","Jane A. Restani","employment","9",1998
1,0,0,1,55,"Oona by Kate S. v. McCaffrey","Hall, Cynthia H.","employment","9",1998
1,1,3,0,62,"Aloha Islandair, Inc. v. Tseu","Tashima, Atsushi","employment","9",1997
1,0,2,0,NA,"Cordova v. State Farm Ins. Cos.","Hawkins, Michael Daly","employment","9",1997
0,2,2,1,49,"Rendish v. City of Tacoma","Trott, Stephen S.","employment","9",1997
1,0,0,1,48,"Hashimoto v. Dalton","Rymer, Pamela A.","employment","9",1997
1,0,2,0,NA,"Easton v. Crossland Mortg. Corp.","Thomas, Sidney","employment","9",1997
1,NA,NA,NA,NA,"Renteria v. Prudential Ins. Co. of Am.","Jack E. Tanner","employment","9",1997
1,NA,2,1,54,"Yamaguchi v. United States Dep't of the Air Force","Nelson, Thomas G.","employment","9",1997
1,2,5,1,48,"Gutowsky v. County of Placer","Goodwin, Alfred T.","employment","9",1997
0,0,2,0,NA,"Bradley v. Harcourt, Brace & Co.","Thomas, Sidney","employment","9",1996
1,0,3,1,35,"Eldredge v. Carpenters 46 N. Cal. Counties Joint Apprenticeship & Training Comm.","Kozinski, Alex","employment","9",1996
1,1,3,0,62,"Holden v. Canadian Consulate","Tashima, Atsushi","employment","9",1996
0,0,0,1,55,"Oona by Kate S. v. McCaffrey","Hall, Cynthia H.","Title IX","9",1998
0,0,0,0,NA,"Planned Parenthood of S. Ariz. v. Lawall","Tallman, Richard","abortion","9",2002
1,2,2,1,49,"Santana v. Zilog, Inc.","Trott, Stephen S.","abortion","9",1996
1,0,2,0,NA,"Norman-Bloodsaw v. Lawrence Berkeley Lab.","Hawkins, Michael Daly","pregnancy","9",1998
0,0,2,1,NA,"Wilkes v. Wyo. Dep't of Empl. Div. of Labor Stds.","Hartz, Harris","employment","10",2002
